Ux,Uy,Vx,omegaRES
0.05345279816295173,-0.2939527467875361,-0.954324148821884,0
0.4086668525829617,0.11666671625715903,0.9051962665177687,0
-0.34779882381794164,0.9261826205565352,0.1456768050510638,0
-0.14714663901449337,-0.38627984416293387,0.9105689148110636,0.3478052005021383
-0.28765757300964917,-0.8865688027050725,-0.36228287119361907,0
-0.8735495682003441,0.3992480812070184,0.27840998823588653,0
-0.3760423372647768,-0.92660239342195,-0.0004063116508535285,0
-0.030143335591736018,-0.17033171914475786,0.9849256239801031,0.16921781454548007
-0.8692690111804617,-0.023775025611148137,-0.4937672876553606,0
-0.30211252673020256,0.044641530411074985,0.9522264200048483,0
0.9665920678845188,0.0015855017975741452,-0.25631476837431716,0
0.16282856862944922,0.23308638582382107,-0.9587270695988893,-0.19822375944479448
0.14413063121564584,0.1742504609167538,-0.9740960620060417,-0.1490710558095198
0.022494450549866755,0.09608027850416834,-0.9951193796610641,-0.09551780693799633
-0.7804520382441811,0.605764354070562,0.15473901685734706,0
0.1929333669427738,-0.00010062028581898253,-0.9812118557150047,0
-0.21956652051251035,-0.37659400172753243,-0.899981944781601,0
0.1439895950319772,0.6168924747170348,0.7737639634669088,0
-0.06497634494280054,-0.10593604237468325,-0.9922477661974672,0
0.9226508314964514,0.3855992745519672,-0.005351878539683169,0
0.3226593783751532,0.5063015660264453,0.7997184815831937,0
-0.14271485313861643,0.6192939702225264,0.7720799499660923,0
-0.558630726315876,0.6109993125085785,-0.560902444039818,-0.02675886076876466
